id,make,model,year,engine_cc,mileage_km,city,body_type,transmission,fuel_type,price_pkr,color,registered,num_owners
25444,Honda,City,2011,660.0,144027.0,Lahore,Suv,Manual,Petrol,3804569,Grey,t,1
25445,Hyundai,Tucson,2013,1600.0,148271.0,Quetta,Crossover,Manual,Cng,1118296,Brown,t,3
25446,Honda,Tucson,2005,1300.0,32759.0,Multan,Suv,Automatic,Petrol,1226157,Black,t,4
25447,Hyundai,Sportage,2020,1500.0,155006.0,Multan,Hatchback,Manual,Hybrid,2634496,Green,t,1
25450,Toyota,City,2013,2000.0,157350.0,Quetta,Hatchback,Manual,Cng,1638061,Black,t,1
25451,Daihatsu,Lancer,2023,660.0,98022.0,Karachi,Sedan,Manual,Petrol,3372663,Black,t,3
25452,Daihatsu,Sportage,2019,1800.0,94069.0,Quetta,Hatchback,Manual,Hybrid,3969218,Black,f,3
25455,Daihatsu,Lancer,2005,1500.0,132219.0,Quetta,Pickup,Automatic,Hybrid,883025,Green,t,4
25456,Honda,Corolla,2011,1500.0,46883.0,Peshawar,Pickup,Manual,Petrol,2335290,Brown,t,4
25457,Kia,Lancer,2023,660.0,15743.0,Lahore,Crossover,Automatic,Hybrid,772707,White,f,1
25459,Suzuki,Sportage,2016,1800.0,5858.0,Karachi,Crossover,Automatic,Petrol,995305,Blue,t,3
25460,Honda,Corolla,2005,660.0,76474.0,Islamabad,Sedan,Manual,Cng,3173750,Grey,t,3
25461,Hyundai,Lancer,2021,1500.0,87045.0,Islamabad,Mpv,Automatic,Diesel,810716,Red,t,2
25462,Suzuki,Civic,2012,1800.0,138184.0,Lahore,Mpv,Automatic,Diesel,3490121,White,t,1
25463,Daihatsu,City,2007,1300.0,98871.0,Karachi,Pickup,Automatic,Cng,859108,Black,t,2
25465,Hyundai,Lancer,2008,2000.0,189885.0,Islamabad,Mpv,Automatic,Cng,1601465,White,t,4
25466,Daihatsu,Civic,2012,1000.0,107403.0,Quetta,Sedan,Automatic,Petrol,1751097,Black,f,2
25467,Suzuki,Corolla,2007,2000.0,173875.0,Quetta,Sedan,Automatic,Cng,2000427,Black,t,3
25468,Hyundai,Sportage,2007,800.0,51570.0,Multan,Pickup,Manual,Cng,3601199,Black,t,2
25470,Daihatsu,City,2005,1300.0,183990.0,Quetta,Pickup,Manual,Diesel,4892606,Grey,t,2
25471,Kia,Civic,2023,660.0,194626.0,Lahore,Suv,Manual,Cng,4332325,White,t,4
25472,Suzuki,Alto,2016,2400.0,150336.0,Lahore,Sedan,Manual,Petrol,4233127,Blue,f,2
25474,Toyota,Alto,2008,1600.0,13399.0,Multan,Hatchback,Automatic,Cng,2027092,Grey,t,2
25475,Honda,City,2009,2400.0,92149.0,Islamabad,Mpv,Automatic,Diesel,944477,Brown,t,1
25476,Suzuki,Civic,2005,800.0,92805.0,Karachi,Sedan,Manual,Diesel,1274452,Green,t,2
25431,Honda,Cultus,2015,1500.0,190956.0,Peshawar,Suv,Manual,Petrol,3484864,Red,t,4
25449,Kia,Lancer,2006,1500.0,136204.0,Nan,Sedan,Automatic,Hybrid,996901,Green,t,3
25453,Kia,Alto,2017,1000.0,132483.0,Nan,Hatchback,Manual,Cng,4677926,Brown,t,3
25469,Daihatsu,Civic,2009,1600.0,97869.0,Nan,Sedan,Automatic,Cng,1326987,Green,t,4
25432,Daihatsu,Sportage,2006,1300.0,95718.0,Multan,Sedan,Manual,Diesel,4061436,Grey,t,3
25427,Hyundai,Mira,2014,2000.0,27577.0,Quetta,Sedan,Manual,Diesel,1674041,Blue,t,4
25440,Daihatsu,Cultus,2013,2000.0,55126.0,Peshawar,Mpv,Manual,Petrol,1342037,Red,t,3
25473,Honda,City,2011,1600.0,57049.0,Karachi,Pickup,Manual,Petrol,1984281,Green,t,2
25477,Kia,Cultus,2013,660.0,182623.0,Faisalabad,Mpv,Manual,Cng,1646691,Black,t,4
25479,Toyota,Sportage,2020,1600.0,15987.0,Karachi,Crossover,Manual,Petrol,2982895,Red,t,2
25480,Honda,Cultus,2016,2400.0,91662.0,Quetta,Mpv,Automatic,Petrol,1610117,Brown,t,4
25482,Hyundai,Corolla,2019,1300.0,13914.0,Multan,Sedan,Manual,Diesel,3651900,Green,t,2
25483,Daihatsu,Tucson,2013,1300.0,157228.0,Faisalabad,Pickup,Automatic,Petrol,3479084,Red,t,3
25484,Hyundai,Civic,2006,1300.0,38306.0,Karachi,Suv,Automatic,Cng,3153860,Black,t,1
25485,Honda,Mira,2018,1300.0,152138.0,Faisalabad,Hatchback,Manual,Petrol,3427292,White,t,2
25487,Honda,Tucson,2008,660.0,77642.0,Faisalabad,Pickup,Automatic,Cng,4595129,Green,f,2
25488,Daihatsu,Civic,2022,1800.0,36144.0,Peshawar,Hatchback,Automatic,Hybrid,4658942,Red,t,2
25490,Daihatsu,Corolla,2011,1300.0,58555.0,Lahore,Hatchback,Automatic,Cng,3674200,Red,t,1
25491,Toyota,Alto,2015,2000.0,186451.0,Karachi,Crossover,Automatic,Hybrid,4939447,Red,t,4
25492,Toyota,Lancer,2011,1300.0,153743.0,Islamabad,Crossover,Manual,Cng,2463257,Blue,t,1
25494,Honda,Corolla,2021,660.0,111714.0,Lahore,Mpv,Manual,Diesel,951708,Red,t,3
25496,Hyundai,Corolla,2014,1500.0,201661.0,Karachi,Mpv,Automatic,Hybrid,4639714,Red,t,3
25497,Daihatsu,Alto,2006,1000.0,109374.0,Quetta,Sedan,Manual,Cng,4948609,Silver,t,3
25501,Kia,Sportage,2022,2000.0,9116.0,Lahore,Hatchback,Automatic,Hybrid,1332699,Brown,t,4
25502,Suzuki,City,2005,660.0,144244.0,Lahore,Hatchback,Manual,Hybrid,3851894,Grey,t,3
25503,Honda,Mira,2006,1600.0,174385.0,Islamabad,Mpv,Automatic,Cng,1941437,Grey,t,1
25506,Toyota,Lancer,2017,2000.0,154696.0,Lahore,Sedan,Manual,Diesel,3571487,Silver,t,2
25508,Mitsubishi,Corolla,2014,2000.0,14532.0,Quetta,Sedan,Automatic,Diesel,3285343,Grey,t,3
25509,Kia,Tucson,2005,1600.0,158832.0,Multan,Sedan,Manual,Petrol,1383681,White,t,4
25511,Hyundai,Cultus,2012,1300.0,33033.0,Karachi,Hatchback,Manual,Cng,2306825,Blue,t,3
25512,Daihatsu,City,2014,1300.0,59704.0,Multan,Hatchback,Manual,Hybrid,3042050,Red,t,3
25513,Kia,Civic,2013,1500.0,6997.0,Peshawar,Hatchback,Automatic,Diesel,1130660,Brown,t,1
25514,Honda,City,2011,800.0,92420.0,Islamabad,Sedan,Manual,Diesel,1046534,Brown,t,2
25515,Daihatsu,Lancer,2018,800.0,10634.0,Lahore,Crossover,Manual,Diesel,4588772,Black,t,2
25516,Hyundai,Mira,2005,1800.0,81846.0,Peshawar,Sedan,Automatic,Hybrid,3785362,Blue,t,2
25519,Mitsubishi,Cultus,2006,800.0,69248.0,Multan,Hatchback,Automatic,Cng,4174781,Green,t,2
25521,Toyota,Civic,2020,1300.0,138858.0,Lahore,Suv,Manual,Diesel,1557152,Silver,t,1
25522,Kia,Sportage,2019,800.0,90069.0,Peshawar,Hatchback,Manual,Hybrid,3050233,Black,t,2
25523,Hyundai,Tucson,2013,1600.0,171130.0,Quetta,Crossover,Automatic,Diesel,2641183,Silver,t,4
25527,Toyota,Alto,2014,1600.0,143537.0,Lahore,Pickup,Automatic,Petrol,1597026,Brown,t,3
25529,Suzuki,Mira,2006,1500.0,156660.0,Peshawar,Hatchback,Automatic,Diesel,2380207,Green,t,2
25530,Toyota,Lancer,2007,1600.0,108855.0,Quetta,Crossover,Manual,Cng,4829753,Black,t,1
25531,Kia,Lancer,2018,1000.0,97690.0,Peshawar,Mpv,Manual,Hybrid,2068609,Grey,t,2
25533,Suzuki,Sportage,2007,1600.0,200446.0,Faisalabad,Pickup,Manual,Cng,4238478,Grey,t,2
25534,Hyundai,Alto,2023,1000.0,15091.0,Karachi,Sedan,Automatic,Hybrid,2497317,Red,t,4
25536,Honda,Civic,2022,1800.0,178655.0,Karachi,Mpv,Manual,Cng,1429666,Silver,t,2
25538,Hyundai,Corolla,2010,2400.0,55353.0,Karachi,Suv,Manual,Cng,4561547,Red,t,2
25540,Kia,City,2009,660.0,181491.0,Faisalabad,Sedan,Manual,Diesel,879411,Brown,t,2
25541,Daihatsu,City,2008,1500.0,61753.0,Lahore,Pickup,Automatic,Hybrid,4247728,Black,t,3
25543,Kia,Alto,2011,1800.0,133231.0,Islamabad,Suv,Manual,Diesel,4193056,Grey,t,3
25544,Honda,Cultus,2023,1500.0,203242.0,Multan,Hatchback,Automatic,Diesel,1328334,Red,t,4
25545,Mitsubishi,Corolla,2009,1600.0,89644.0,Multan,Mpv,Manual,Petrol,3670298,Silver,t,1
25481,Kia,Mira,2023,1800.0,15557.0,Nan,Crossover,Manual,Petrol,2108830,Brown,t,3
25510,Suzuki,Tucson,2019,1600.0,48339.0,Nan,Pickup,Automatic,Petrol,4282797,Silver,t,2
25537,Honda,Sportage,2015,1500.0,20903.0,Multan,Pickup,Auto,Hybrid,3649888,Black,t,2
25489,Kia,Civic,2015,2000.0,182368.0,Multan,Pickup,Manual,Cng,3041842,Green,t,1
25507,Toyota,Corolla,2014,2400.0,27331.0,Karachi,Hatchback,Automatic,Petrol,2933848,Red,t,2
25525,Hyundai,City,2017,1500.0,18487.0,Karachi,Mpv,Manual,Cng,3154742,Brown,t,2
25532,Hyundai,Cultus,2010,1600.0,97753.0,Faisalabad,Crossover,Auto,Diesel,1184024,Silver,t,2
25547,Mitsubishi,Mira,2016,2000.0,35374.0,Multan,Mpv,Manual,Cng,1223497,Red,t,3
25550,Hyundai,Civic,2011,800.0,82044.0,Lahore,Mpv,Automatic,Cng,2248831,Silver,t,1
25551,Honda,Mira,2005,800.0,10848.0,Peshawar,Crossover,Manual,Diesel,1879839,Brown,t,2
25553,Suzuki,Civic,2015,660.0,76931.0,Karachi,Crossover,Automatic,Cng,4426862,Green,t,4
25554,Hyundai,City,2006,2400.0,65046.0,Lahore,Pickup,Manual,Cng,995236,Grey,t,2
25555,Mitsubishi,Tucson,2008,2000.0,132181.0,Faisalabad,Pickup,Manual,Diesel,3438609,Green,t,2
25556,Suzuki,Corolla,2010,1800.0,174205.0,Quetta,Mpv,Manual,Hybrid,3524515,Black,t,3
25560,Daihatsu,Lancer,2019,1000.0,17650.0,Faisalabad,Pickup,Manual,Hybrid,1058522,Brown,t,4
25561,Hyundai,Mira,2006,2000.0,179415.0,Islamabad,Mpv,Manual,Cng,890497,Green,t,4
25564,Daihatsu,Civic,2007,1600.0,164008.0,Lahore,Suv,Manual,Diesel,3558319,Red,t,4
25565,Kia,Alto,2011,1300.0,59216.0,Multan,Suv,Manual,Petrol,1985892,Green,t,2
25566,Kia,Sportage,2016,1500.0,139084.0,Islamabad,Pickup,Automatic,Diesel,627638,Blue,t,3
25567,Suzuki,Sportage,2017,1000.0,42947.0,Peshawar,Hatchback,Manual,Petrol,3961524,Silver,t,1
25568,Hyundai,Lancer,2008,1500.0,66131.0,Faisalabad,Crossover,Automatic,Cng,4045958,Black,t,4
25569,Kia,City,2014,1300.0,74184.0,Lahore,Crossover,Automatic,Diesel,1922377,Silver,t,3
25570,Mitsubishi,Lancer,2017,660.0,6786.0,Faisalabad,Crossover,Manual,Diesel,2782759,Silver,t,2
25571,Daihatsu,Sportage,2019,2000.0,55813.0,Faisalabad,Suv,Manual,Petrol,1728737,Red,t,4
25572,Toyota,Lancer,2012,1800.0,161956.0,Karachi,Pickup,Manual,Hybrid,1226964,Green,t,2
25573,Suzuki,Civic,2016,660.0,149965.0,Faisalabad,Hatchback,Automatic,Cng,2674057,Red,t,1
25579,Kia,Mira,2013,2000.0,204233.0,Peshawar,Pickup,Manual,Cng,1651509,Black,t,1
25581,Honda,Cultus,2017,1300.0,84211.0,Faisalabad,Crossover,Automatic,Diesel,3982874,Green,t,1
25582,Honda,City,2007,1500.0,127303.0,Islamabad,Suv,Automatic,Diesel,2069852,Brown,t,3
25583,Mitsubishi,City,2006,1500.0,93692.0,Lahore,Hatchback,Automatic,Cng,3146594,Blue,t,2
25584,Kia,Tucson,2016,800.0,150423.0,Lahore,Suv,Manual,Diesel,2487805,Grey,t,4
25585,Hyundai,Civic,2021,2000.0,107881.0,Islamabad,Mpv,Automatic,Cng,3397146,Silver,t,3
25586,Toyota,Alto,2005,1300.0,14751.0,Islamabad,Sedan,Manual,Cng,4252194,Brown,t,1
25587,Toyota,Cultus,2017,1000.0,165655.0,Karachi,Pickup,Automatic,Diesel,2436908,Brown,f,3
25588,Mitsubishi,Mira,2021,1300.0,154677.0,Faisalabad,Crossover,Manual,Petrol,3721271,White,t,4
25589,Daihatsu,Sportage,2017,800.0,171123.0,Faisalabad,Hatchback,Automatic,Hybrid,2568207,Brown,t,3
25590,Kia,Corolla,2021,1000.0,25888.0,Faisalabad,Hatchback,Automatic,Hybrid,2656515,Red,t,2
25592,Toyota,Cultus,2021,2400.0,124302.0,Multan,Suv,Manual,Cng,1837036,White,t,3
25596,Kia,Corolla,2023,1500.0,21700.0,Karachi,Sedan,Automatic,Diesel,590994,Grey,t,4
25597,Daihatsu,Alto,2008,800.0,183623.0,Multan,Sedan,Automatic,Petrol,4577925,Brown,t,4
25598,Honda,Lancer,2015,1800.0,118121.0,Faisalabad,Crossover,Manual,Cng,3828842,Red,t,3
25599,Toyota,Sportage,2009,2400.0,62535.0,Karachi,Sedan,Manual,Hybrid,755991,Red,t,3
25601,Toyota,Civic,2019,800.0,166075.0,Lahore,Sedan,Manual,Hybrid,2712558,Green,t,3
25603,Honda,Alto,2011,660.0,196160.0,Faisalabad,Hatchback,Automatic,Cng,4319735,Red,t,1
25605,Mitsubishi,City,2021,1600.0,35344.0,Karachi,Mpv,Manual,Diesel,3977236,Brown,t,2
25607,Suzuki,Sportage,2016,2000.0,166173.0,Islamabad,Sedan,Automatic,Petrol,3938218,Red,t,3
25608,Mitsubishi,Cultus,2013,1800.0,171267.0,Multan,Hatchback,Automatic,Cng,1754733,Brown,t,4
25611,Suzuki,Sportage,2013,1800.0,55609.0,Peshawar,Suv,Manual,Diesel,2169659,Silver,t,4
25612,Daihatsu,City,2019,1000.0,195645.0,Islamabad,Crossover,Automatic,Hybrid,4876404,Green,t,4
25613,Mitsubishi,Civic,2013,2000.0,132535.0,Faisalabad,Sedan,Automatic,Petrol,1425401,Brown,t,2
25548,Suzuki,Mira,2011,800.0,162721.0,Quetta,Crossover,Automatic,Petrol,4750579,Black,t,4
25563,Toyota,Cultus,2006,660.0,175914.0,Lahore,Crossover,Automatic,Diesel,1028884,Brown,t,2
25549,Suzuki,Cultus,2020,1300.0,46379.0,Lahore,Suv,Auto,Petrol,2487209,White,t,4
25591,Mitsubishi,City,2018,2000.0,192267.0,Islamabad,Mpv,Manual,Petrol,2934098,Black,t,1
25620,Hyundai,Sportage,2007,1500.0,134283.0,Quetta,Crossover,Automatic,Hybrid,886066,Black,t,3
25621,Hyundai,Corolla,2020,1800.0,166602.0,Faisalabad,Mpv,Automatic,Diesel,3330795,Black,t,3
25622,Daihatsu,Corolla,2016,2400.0,185831.0,Faisalabad,Suv,Manual,Diesel,902579,White,t,4
25625,Hyundai,Mira,2018,1300.0,20587.0,Quetta,Hatchback,Manual,Petrol,2138993,Green,t,4
25626,Kia,Mira,2017,2400.0,150605.0,Quetta,Hatchback,Manual,Hybrid,2343006,Brown,t,4
25629,Daihatsu,City,2014,2400.0,36763.0,Karachi,Pickup,Manual,Cng,2074237,Black,t,3
25630,Suzuki,City,2007,800.0,90692.0,Karachi,Pickup,Manual,Cng,2576074,Green,t,2
25631,Suzuki,Mira,2017,1000.0,160828.0,Multan,Sedan,Manual,Hybrid,799579,White,t,2
25633,Mitsubishi,Lancer,2006,1500.0,149274.0,Quetta,Hatchback,Automatic,Petrol,1012182,White,t,2
25634,Suzuki,Cultus,2021,660.0,55021.0,Karachi,Crossover,Automatic,Diesel,4561723,Grey,t,1
25635,Honda,Corolla,2021,1800.0,172506.0,Faisalabad,Sedan,Manual,Cng,3986941,Blue,t,2
25636,Mitsubishi,Tucson,2006,660.0,142561.0,Multan,Mpv,Automatic,Hybrid,2870530,Silver,t,2
25638,Toyota,Sportage,2013,1800.0,37692.0,Islamabad,Pickup,Manual,Petrol,1644620,Grey,t,2
25639,Kia,Cultus,2017,2400.0,125437.0,Quetta,Sedan,Manual,Diesel,3904854,Brown,f,1
25640,Honda,Alto,2018,1500.0,106838.0,Karachi,Suv,Automatic,Hybrid,2214087,Green,t,2
25641,Daihatsu,Lancer,2015,800.0,195735.0,Quetta,Mpv,Automatic,Cng,1759403,Grey,t,4
25642,Mitsubishi,Alto,2017,660.0,112620.0,Peshawar,Sedan,Automatic,Cng,3105500,White,t,1
25644,Suzuki,Lancer,2023,1800.0,16545.0,Lahore,Mpv,Manual,Hybrid,4157711,Grey,f,4
25646,Daihatsu,City,2022,1600.0,92649.0,Karachi,Suv,Manual,Hybrid,3427866,Red,t,2
25647,Kia,Lancer,2017,1800.0,144093.0,Islamabad,Mpv,Manual,Petrol,932854,Brown,t,3
25649,Toyota,Alto,2016,2000.0,201902.0,Multan,Mpv,Manual,Petrol,4531994,Green,t,3
25650,Hyundai,Sportage,2021,2000.0,167859.0,Karachi,Pickup,Automatic,Cng,1537338,Brown,t,2
25652,Hyundai,City,2015,1000.0,184691.0,Multan,Crossover,Manual,Petrol,3949886,Silver,t,4
25653,Honda,Alto,2012,1800.0,18231.0,Islamabad,Mpv,Automatic,Diesel,2359509,Black,t,2
25654,Kia,Cultus,2012,1300.0,192175.0,Islamabad,Sedan,Automatic,Cng,976844,Black,t,2
25655,Toyota,Sportage,2011,2000.0,153423.0,Multan,Crossover,Automatic,Petrol,4369410,Black,t,4
25656,Suzuki,Alto,2009,660.0,185090.0,Lahore,Sedan,Manual,Diesel,1287764,White,t,1
25657,Mitsubishi,Civic,2005,800.0,141318.0,Lahore,Suv,Manual,Diesel,4167834,Grey,t,2
25660,Daihatsu,Corolla,2009,1300.0,126305.0,Multan,Crossover,Manual,Cng,1693539,White,t,4
25661,Suzuki,Cultus,2012,1500.0,178399.0,Quetta,Pickup,Automatic,Petrol,654331,Blue,t,1
25662,Mitsubishi,Civic,2009,1800.0,12656.0,Karachi,Hatchback,Manual,Diesel,3943233,Grey,f,4
25663,Suzuki,Tucson,2023,1800.0,94116.0,Peshawar,Mpv,Automatic,Hybrid,2206706,Red,t,4
25664,Mitsubishi,Sportage,2011,1500.0,93902.0,Karachi,Crossover,Automatic,Cng,1240063,Silver,t,3
25665,Suzuki,Lancer,2010,1000.0,5124.0,Lahore,Sedan,Automatic,Petrol,2139830,Brown,t,3
25666,Mitsubishi,Corolla,2012,2400.0,77254.0,Lahore,Sedan,Automatic,Diesel,3386464,Green,t,4
25667,Hyundai,Lancer,2005,1800.0,187058.0,Islamabad,Pickup,Manual,Diesel,1984243,Red,f,3
25669,Hyundai,Alto,2014,1600.0,70865.0,Peshawar,Sedan,Manual,Diesel,4710440,Red,t,2
25670,Mitsubishi,Cultus,2018,1500.0,109433.0,Peshawar,Suv,Manual,Petrol,1096609,Grey,t,1
25671,Hyundai,Tucson,2012,1600.0,149468.0,Islamabad,Crossover,Manual,Petrol,1788176,Green,t,1
25673,Mitsubishi,Cultus,2012,800.0,174338.0,Quetta,Hatchback,Automatic,Hybrid,1729620,Green,t,4
25674,Daihatsu,Tucson,2013,1300.0,187628.0,Lahore,Hatchback,Automatic,Hybrid,3196147,Brown,t,3
25675,Daihatsu,Mira,2019,2000.0,142543.0,Karachi,Crossover,Automatic,Cng,4601031,Blue,t,2
25676,Hyundai,Tucson,2007,800.0,99871.0,Quetta,Pickup,Manual,Cng,1941270,White,t,4
25677,Hyundai,Tucson,2008,1300.0,45356.0,Lahore,Crossover,Automatic,Diesel,1001737,Green,t,2
25680,Honda,Alto,2009,2000.0,173689.0,Islamabad,Pickup,Automatic,Hybrid,4971815,Green,f,1
25681,Mitsubishi,Corolla,2020,660.0,106013.0,Multan,Hatchback,Manual,Cng,2568342,White,t,3
25682,Toyota,Sportage,2017,1000.0,25747.0,Peshawar,Sedan,Automatic,Petrol,1759356,Grey,t,1
25683,Hyundai,Cultus,2008,1000.0,94827.0,Peshawar,Hatchback,Automatic,Hybrid,726718,Blue,f,2
25684,Hyundai,Cultus,2012,1300.0,139141.0,Faisalabad,Mpv,Manual,Petrol,2363907,Silver,t,1
25619,Daihatsu,Tucson,2007,1800.0,20645.0,Nan,Suv,Automatic,Cng,4458582,Red,t,4
25659,Suzuki,Sportage,2019,660.0,64000.0,Nan,Crossover,Automatic,Cng,1276076,Green,t,2
25632,Mitsubishi,Cultus,2018,1300.0,167580.0,Quetta,Crossover,Manual,Diesel,1124086,Red,t,2
25643,Mitsubishi,Lancer,2008,1600.0,109241.0,Islamabad,Hatchback,Autmatic,Cng,4750711,Blue,t,4
25668,Suzuki,Lancer,2015,2000.0,63069.0,Peshawar,Mpv,Autmatic,Petrol,2608616,Silver,t,3
25618,Honda,Cultus,2006,2400.0,161503.0,Quetta,Pickup,Manual,Petrol,3442207,Black,t,2
25628,Toyota,Mira,2021,800.0,175228.0,Karachi,Hatchback,Manual,Diesel,1376812,Silver,t,3
25678,Hyundai,Corolla,2022,1000.0,41169.0,Karachi,Suv,Manual,Diesel,610923,Brown,t,3
25685,Honda,Sportage,2007,2400.0,28577.0,Peshawar,Crossover,Manual,Petrol,1233142,Green,t,3
25686,Hyundai,Alto,2013,800.0,80679.0,Faisalabad,Suv,Automatic,Cng,1286211,Brown,t,3
25689,Suzuki,Alto,2016,800.0,97187.0,Multan,Crossover,Automatic,Cng,1861850,Silver,t,2
25691,Kia,Tucson,2008,1800.0,152497.0,Karachi,Sedan,Automatic,Hybrid,3075092,Silver,t,3
25693,Mitsubishi,Mira,2023,2000.0,204826.0,Faisalabad,Sedan,Manual,Cng,3523726,Black,t,1
25694,Honda,Sportage,2021,1800.0,42662.0,Faisalabad,Mpv,Automatic,Hybrid,2149000,Black,t,2
25696,Honda,Mira,2017,2400.0,6719.0,Lahore,Pickup,Automatic,Hybrid,2879507,Grey,t,3
25697,Honda,Cultus,2010,2000.0,121835.0,Faisalabad,Pickup,Manual,Diesel,4373331,Brown,t,1
25698,Daihatsu,Sportage,2009,1300.0,59467.0,Karachi,Suv,Manual,Petrol,4465203,White,t,4
25699,Hyundai,Lancer,2011,2400.0,166332.0,Quetta,Pickup,Manual,Diesel,3491312,Silver,t,4
25700,Kia,Alto,2020,2000.0,115138.0,Lahore,Hatchback,Manual,Hybrid,4470812,Blue,t,3
25701,Kia,Civic,2016,2000.0,77867.0,Peshawar,Suv,Automatic,Diesel,1527178,Grey,t,1
25702,Suzuki,Tucson,2012,1600.0,185479.0,Multan,Suv,Automatic,Hybrid,4600854,Green,t,1
25703,Honda,City,2011,660.0,100135.0,Islamabad,Mpv,Manual,Cng,1893444,White,t,1
25708,Toyota,Mira,2015,1300.0,18086.0,Karachi,Sedan,Automatic,Petrol,4587482,Red,t,1
25709,Mitsubishi,Tucson,2019,1600.0,95404.0,Faisalabad,Mpv,Manual,Cng,4888485,Brown,t,4
25710,Kia,Sportage,2011,2000.0,129638.0,Quetta,Crossover,Automatic,Petrol,1909359,White,t,1
25713,Toyota,City,2023,1800.0,139119.0,Quetta,Pickup,Automatic,Hybrid,2140669,Brown,t,2
25714,Hyundai,Lancer,2011,1800.0,72520.0,Quetta,Suv,Automatic,Diesel,1027190,Silver,t,3
25715,Honda,Corolla,2022,1800.0,86438.0,Lahore,Pickup,Automatic,Cng,2136250,Silver,t,1
25716,Mitsubishi,Sportage,2006,2400.0,106879.0,Peshawar,Hatchback,Automatic,Hybrid,1417044,Blue,t,3
25717,Daihatsu,City,2009,800.0,5321.0,Islamabad,Pickup,Manual,Cng,1919496,Brown,t,3
25718,Kia,Alto,2014,660.0,185967.0,Quetta,Mpv,Manual,Cng,1820900,White,t,1
25720,Suzuki,Cultus,2014,800.0,170121.0,Multan,Mpv,Manual,Cng,2150154,Silver,f,2
25721,Honda,City,2007,2400.0,106118.0,Karachi,Pickup,Automatic,Cng,3429191,White,t,3
25722,Mitsubishi,Corolla,2008,1000.0,22629.0,Karachi,Mpv,Manual,Cng,1630940,Grey,t,1
25724,Hyundai,Corolla,2018,800.0,138525.0,Karachi,Crossover,Automatic,Cng,1891670,Green,t,2
25725,Mitsubishi,Alto,2016,1600.0,56937.0,Quetta,Sedan,Manual,Cng,2533484,Grey,t,4
25726,Suzuki,City,2005,800.0,137939.0,Lahore,Sedan,Manual,Diesel,4434245,Green,t,2
25727,Kia,Corolla,2016,1600.0,189478.0,Faisalabad,Mpv,Automatic,Diesel,1231276,Black,t,4
25728,Hyundai,Lancer,2010,800.0,28150.0,Islamabad,Mpv,Automatic,Diesel,4261005,Brown,t,2
25730,Honda,Civic,2020,1300.0,174940.0,Faisalabad,Hatchback,Automatic,Diesel,709736,Green,t,1
25731,Kia,Tucson,2005,1800.0,157942.0,Peshawar,Pickup,Automatic,Diesel,4391985,Blue,t,1
25732,Daihatsu,Mira,2007,800.0,129040.0,Karachi,Mpv,Automatic,Diesel,2458703,Green,t,4
25733,Toyota,City,2019,2400.0,99292.0,Karachi,Hatchback,Manual,Diesel,3392082,Black,t,3
25734,Daihatsu,Lancer,2005,2400.0,134852.0,Peshawar,Mpv,Manual,Hybrid,3021628,Green,t,2
25736,Kia,Sportage,2010,1600.0,201205.0,Lahore,Pickup,Automatic,Cng,2595676,Black,t,2
25737,Honda,Cultus,2021,660.0,149420.0,Lahore,Suv,Manual,Hybrid,4450219,Blue,t,4
25738,Daihatsu,Cultus,2008,1500.0,197504.0,Faisalabad,Hatchback,Automatic,Cng,1022754,Red,t,1
25739,Suzuki,Alto,2006,800.0,98316.0,Multan,Hatchback,Manual,Cng,955283,Red,t,3
25742,Kia,Lancer,2005,660.0,196144.0,Peshawar,Suv,Manual,Cng,2769930,Silver,t,3
25744,Honda,Mira,2014,1000.0,57701.0,Peshawar,Sedan,Manual,Hybrid,1695805,White,t,3
25746,Suzuki,Cultus,2008,800.0,152033.0,Islamabad,Pickup,Automatic,Hybrid,828140,Blue,t,4
25747,Mitsubishi,Lancer,2018,2000.0,47681.0,Quetta,Hatchback,Manual,Diesel,2766608,White,t,1
25748,Suzuki,Corolla,2021,660.0,51463.0,Lahore,Mpv,Manual,Diesel,1246028,White,t,4
25749,Suzuki,City,2011,2400.0,183317.0,Lahore,Crossover,Manual,Hybrid,2262377,Brown,t,4
25750,Kia,Alto,2022,1000.0,112787.0,Islamabad,Sedan,Automatic,Diesel,3152505,White,t,4
25751,Suzuki,Sportage,2011,800.0,69167.0,Quetta,Crossover,Automatic,Diesel,818552,Blue,t,2
25752,Daihatsu,City,2018,2000.0,36199.0,Islamabad,Sedan,Manual,Hybrid,2061771,White,t,2
25690,Mitsubishi,Mira,2010,2000.0,106886.0,Faisalabad,Pickup,Manual,Petrol,4891254,Black,t,3
25688,Daihatsu,City,2018,2000.0,176137.0,Nan,Crossover,Manual,Petrol,729621,White,t,4
25719,Hyundai,Civic,2021,1500.0,143505.0,Nan,Suv,Manual,Cng,3431146,Red,t,4
25741,Suzuki,Corolla,2020,800.0,158280.0,Nan,Mpv,Manual,Diesel,4651579,Brown,f,3
25707,Suzuki,Mira,2007,800.0,177206.0,Lahore,Suv,Autmatic,Diesel,2779891,Blue,t,1
25695,Toyota,Mira,2015,2000.0,28262.0,Peshawar,Hatchback,Manual,Petrol,2028892,Red,t,2
25706,Hyundai,Mira,2022,2000.0,127261.0,Islamabad,Crossover,Automatic,Diesel,4009920,Silver,t,1
25729,Suzuki,Corolla,2007,660.0,7932.0,Islamabad,Hatchback,Automatic,Petrol,856694,Black,t,3
