id,make,model,year,engine_cc,mileage_km,city,body_type,transmission,fuel_type,price_pkr,color,registered,num_owners
19081,Suzuki,Mira,2015,660,155863,Lahore,SUV,Automatic,Diesel,4563487,Grey,f,2
19082,Mitsubishi,Civic,2009,1600,71984,Peshawar,Pickup,Manual,Diesel,4981728,Silver,t,1
19083,Suzuki,Civic,2009,1300,194140,Multan,Crossover,Manual,CNG,3181139,White,t,2
19084,Hyundai,Sportage,2014,2400,22311,Faisalabad,Sedan,Manual,Petrol,3195142,Silver,t,4
19085,Daihatsu,Sportage,2011,2000,140039,Faisalabad,Hatchback,Manual,Diesel,3149972,Black,t,4
19076,Hyundai,Sportage,2013,800,,Quetta,MPV,Automatic,CNG,2827826,White,t,3
19029,Daihatsu,Tucson,2021,800,84788,Karachi,SUV,MANUAL ,Hybrid,1898829,Red,t,4
19021,Toyota,Lancer,2020,1500,154513,,MPV,Automatic,Hybrid,1728893,Grey,t,4
19022,Mitsubishi,Civic,2018,2000,178760,,Pickup,Manual,CNG,4394255,Black,t,2
19026,Toyota,City,2020,1000,136289,,Crossover,Manual,CNG,3590026,Brown,f,4
19050,Hyundai,Tucson,2009,1500,20212,,SUV,Automatic,CNG,3039995,Black,f,4
19032,Honda,Civic,2035,2000,94582,Karachi,SUV,Automatic,Diesel,1819729,Red,t,3
19056,Honda,Tucson,2017,800,134523,Islamabad,SUV,Manual,CNG,-4106366,Black,t,4
19020,Toyota,Alto,2017,1000,96558,,Sedan,Manual,Petrol,-2544793,Blue,t,3
19035,Suzuki,Sportage,2022,1800,195853,Karachi,MPV,AUTO,Petrol,4344639,Green,t,4
19057,Kia,Civic,2020,1600,44075,Multan,Sedan,Manuall,CNG,2202547,Black,t,3
19065,Hyundai,Sportage,2011,800,132542,Peshawar,Hatchback,autmatic,Diesel,1240379,Black,t,2
19040,Toyota,Alto,2006,2400,119175,Karachi,MPV,Automatic,Gas,2841270,Grey,t,4
19031,Toyota,Lancer,2015,660,32390,Lahore,SUV,MANUAL ,PETROL,2680022,Blue,t,1
19087,Mitsubishi,Lancer,2021,1500,146440,Multan,SUV,Manual,Hybrid,3031773,Red,t,1
19088,Toyota,Tucson,2008,2400,99792,Islamabad,Crossover,Manual,Hybrid,3322309,Blue,t,4
19091,Kia,Civic,2020,660,157921,Karachi,MPV,Automatic,Diesel,2645489,Blue,t,2
19092,Hyundai,Sportage,2014,1000,82101,Faisalabad,Hatchback,Automatic,CNG,1802858,Grey,t,4
19093,Suzuki,City,2014,1300,33913,Karachi,Pickup,Manual,Petrol,1263221,Black,t,1
19094,Suzuki,Lancer,2018,1800,170767,Quetta,Hatchback,Manual,Hybrid,580542,Brown,t,3
19095,Hyundai,City,2021,1600,78092,Faisalabad,Hatchback,Automatic,CNG,2011886,Brown,t,2
19097,Daihatsu,Corolla,2010,1800,39578,Quetta,MPV,Manual,Petrol,4568885,Grey,t,4
19099,Honda,Corolla,2021,2000,140607,Islamabad,MPV,Manual,Diesel,4036823,White,t,3
19100,Kia,Civic,2007,1300,146680,Faisalabad,SUV,Manual,CNG,586550,Silver,t,2
19102,Mitsubishi,Cultus,2014,1800,124734,Karachi,Hatchback,Automatic,Petrol,2385701,Blue,t,2
19103,Hyundai,Alto,2018,660,54737,Faisalabad,Sedan,Automatic,Petrol,1820921,Red,f,2
19108,Hyundai,Lancer,2007,660,55258,Islamabad,SUV,Automatic,Hybrid,951008,Green,f,2
19109,Suzuki,Civic,2009,660,119064,Islamabad,SUV,Manual,Diesel,1758501,Grey,t,3
19110,Hyundai,Sportage,2005,800,83597,Quetta,SUV,Manual,CNG,3195213,Brown,t,2
19111,Toyota,Mira,2020,1800,136912,Multan,SUV,Manual,Petrol,3022607,Red,t,4
19112,Kia,Civic,2012,1300,170769,Faisalabad,SUV,Automatic,CNG,2003034,Green,t,3
19114,Kia,Lancer,2015,660,51546,Karachi,Crossover,Automatic,Petrol,3731190,Brown,t,2
19115,Daihatsu,Sportage,2007,1000,187042,Faisalabad,Sedan,Automatic,Hybrid,879489,Red,f,4
19116,Honda,Cultus,2018,2000,53944,Karachi,SUV,Automatic,Hybrid,2540753,Red,t,2
19117,Toyota,Lancer,2013,1800,190069,Karachi,SUV,Manual,Diesel,856528,White,f,4
19118,Kia,Mira,2015,1800,186606,Quetta,Crossover,Manual,Hybrid,3123950,Black,t,3
19120,Daihatsu,Tucson,2016,2400,73730,Lahore,MPV,Automatic,Petrol,4681119,Brown,t,4
19121,Honda,City,2009,800,97220,Peshawar,Hatchback,Manual,Diesel,4104828,Red,t,1
19122,Mitsubishi,Cultus,2005,660,97369,Islamabad,SUV,Manual,CNG,4840746,Red,f,4
19123,Kia,Alto,2017,2400,118020,Karachi,Crossover,Automatic,Hybrid,586286,Brown,f,3
19124,Kia,Corolla,2018,660,67847,Islamabad,Sedan,Manual,CNG,4432981,Black,t,1
19125,Mitsubishi,Cultus,2016,800,91599,Karachi,SUV,Automatic,CNG,1144483,Red,t,4
19126,Hyundai,Tucson,2022,800,70563,Lahore,Crossover,Automatic,Petrol,3725867,White,t,1
19127,Suzuki,Civic,2016,2000,78931,Faisalabad,Hatchback,Automatic,CNG,980396,Blue,t,3
19128,Daihatsu,Mira,2021,660,5615,Quetta,Hatchback,Automatic,Petrol,2793719,Red,t,4
19129,Honda,Cultus,2019,660,27521,Islamabad,MPV,Manual,Hybrid,1201573,Green,t,4
19131,Suzuki,Mira,2006,1500,145378,Quetta,Crossover,Automatic,Diesel,1642023,White,t,4
19134,Kia,Corolla,2023,2400,83428,Faisalabad,MPV,Automatic,Petrol,2574455,Blue,t,3
19135,Hyundai,Corolla,2012,800,153895,Multan,Crossover,Automatic,Diesel,4962781,Blue,f,4
19136,Toyota,Cultus,2017,1800,32887,Lahore,Sedan,Automatic,Hybrid,1110618,Brown,t,1
19137,Daihatsu,City,2016,1800,144539,Islamabad,Sedan,Manual,CNG,4407668,Red,t,1
19141,Daihatsu,Sportage,2016,1800,201903,Faisalabad,SUV,Automatic,Petrol,3429327,Grey,t,2
19143,Hyundai,Mira,2012,660,114606,Lahore,Sedan,Manual,CNG,4651489,Blue,t,4
19144,Suzuki,City,2016,1000,170902,Faisalabad,Sedan,Automatic,Hybrid,2597199,Grey,t,1
19145,Suzuki,City,2017,800,156494,Karachi,Sedan,Automatic,CNG,660491,Grey,t,4
19146,Kia,City,2009,2000,8415,Peshawar,Crossover,Automatic,CNG,1337718,Red,t,2
19147,Hyundai,Civic,2008,2000,48830,Faisalabad,Hatchback,Manual,Diesel,2221586,Silver,f,2
19148,Hyundai,Civic,2006,2000,77326,Multan,Pickup,Manual,Petrol,2494617,Red,t,2
19149,Honda,Cultus,2018,1600,191919,Multan,Pickup,Manual,CNG,1225702,Green,f,2
19150,Mitsubishi,Mira,2011,800,143409,Karachi,Pickup,Manual,Petrol,3294778,Blue,t,3
19151,Toyota,Sportage,2023,1300,69422,Lahore,Sedan,Manual,Diesel,4983799,Green,t,2
19152,Honda,Sportage,2022,2400,167000,Karachi,Hatchback,Automatic,CNG,3503206,Red,t,2
19153,Mitsubishi,Civic,2020,1000,74105,Lahore,Hatchback,Automatic,CNG,1051963,Black,t,2
19154,Mitsubishi,Lancer,2023,1000,14967,Peshawar,SUV,Manual,Hybrid,720076,Silver,t,2
19130,Hyundai,Tucson,2016,1500,,Quetta,Pickup,Manual,Hybrid,2534480,Blue,t,3
19132,Hyundai,City,2014,1300,,Lahore,SUV,Automatic,Diesel,2656698,Green,t,4
19098,Suzuki,Tucson,2022,1600,99733,,Sedan,Automatic,Hybrid,946179,Red,t,2
19106,Toyota,Tucson,2009,1800,25639,,Pickup,Automatic,Diesel,4236638,Green,f,2
19086,Daihatsu,Cultus,1950,1300,168391,Karachi,SUV,Manual,Hybrid,3650345,Red,t,2
19101,Mitsubishi,Alto,1800,1600,171904,Lahore,Crossover,Manual,CNG,1079820,Blue,t,4
19119,Hyundai,Lancer,2035,1000,65787,Peshawar,Sedan,Automatic,CNG,983934,Red,t,3
19133,Mitsubishi,Tucson,1800,2000,197876,Faisalabad,Crossover,Automatic,Petrol,579936,Red,t,4
19089,Toyota,Cultus,2018,800,75411,Quetta,Crossover,Manual,Petrol,-4895640,Green,t,4
19104,Kia,Tucson,2017,1000,158843,Lahore,Pickup,MANUAL ,Hybrid,759637,Red,t,1
19105,Honda,Alto,2022,2000,175817,Multan,SUV,autmatic,Diesel,4090840,Silver,t,1
19090,Suzuki,Sportage,2012,1300,91763,Islamabad,Sedan,Automatic,PETROL,3612127,Blue,t,2
19139,Kia,Mira,2017,1600,132638,Lahore,MPV,Manual,Gazoline,3413205,Grey,t,1
19142,Kia,Cultus,2011,660,65645,Faisalabad,Pickup,Manual,PETROL,2011963,Green,t,4
19155,Kia,Sportage,2007,1300,150633,Karachi,Pickup,Automatic,Diesel,571925,Green,t,4
19156,Hyundai,Lancer,2006,2000,58619,Peshawar,MPV,Manual,Diesel,3632570,Black,t,3
19157,Hyundai,Lancer,2015,660,148367,Quetta,Sedan,Manual,Petrol,2441184,White,t,4
19158,Daihatsu,Tucson,2011,1500,181446,Faisalabad,Pickup,Automatic,CNG,2529934,Silver,t,4
19159,Toyota,Tucson,2023,1300,98903,Lahore,Crossover,Automatic,Hybrid,1412111,Black,t,3
19161,Honda,Sportage,2005,1000,106367,Lahore,Crossover,Manual,Diesel,2802362,Red,t,3
19162,Kia,City,2016,2400,51639,Multan,Hatchback,Automatic,Diesel,3619076,Blue,t,4
19163,Kia,Sportage,2013,1000,202679,Karachi,Sedan,Automatic,Petrol,3399446,Brown,t,2
19167,Kia,Cultus,2014,1800,56205,Peshawar,SUV,Manual,Hybrid,4683225,Grey,t,2
19168,Hyundai,Corolla,2008,1600,165555,Islamabad,Hatchback,Manual,Diesel,2575052,Grey,t,2
19169,Hyundai,City,2013,1000,143680,Faisalabad,Crossover,Automatic,Diesel,3668311,Silver,t,4
19172,Hyundai,Sportage,2018,800,146551,Faisalabad,SUV,Automatic,Petrol,3213441,Brown,t,1
19174,Hyundai,Corolla,2012,1500,53428,Lahore,Sedan,Manual,Diesel,2938223,Red,t,3
19175,Kia,Sportage,2018,1000,200084,Karachi,SUV,Manual,CNG,3983432,Green,t,1
19176,Kia,Alto,2013,1800,16832,Multan,Sedan,Automatic,Diesel,2105462,Silver,t,1
19177,Mitsubishi,Civic,2018,1300,73753,Peshawar,SUV,Automatic,Petrol,980859,White,t,2
19178,Suzuki,Tucson,2018,800,77818,Quetta,SUV,Manual,CNG,2425871,Red,t,1
19181,Mitsubishi,Mira,2021,800,84677,Peshawar,MPV,Manual,Petrol,2392126,Black,t,3
19183,Mitsubishi,Civic,2023,660,58130,Faisalabad,MPV,Manual,Diesel,3317706,Silver,t,4
19184,Mitsubishi,Lancer,2020,1500,131380,Karachi,MPV,Manual,CNG,3234914,Red,t,2
19185,Kia,Lancer,2017,1500,111612,Peshawar,Hatchback,Manual,Hybrid,3645193,Grey,t,1
19186,Honda,Cultus,2007,800,39808,Multan,SUV,Manual,Petrol,3301050,Green,t,1
19187,Suzuki,Civic,2018,1000,172480,Multan,MPV,Manual,Petrol,2662592,Brown,t,4
19188,Toyota,City,2016,1600,21903,Faisalabad,Crossover,Automatic,Hybrid,3683386,Brown,t,3
19190,Kia,City,2014,1000,109816,Peshawar,Crossover,Automatic,Diesel,3286995,Black,t,4
19192,Hyundai,Mira,2016,1000,111529,Peshawar,SUV,Automatic,Diesel,995153,White,t,1
19193,Suzuki,Tucson,2021,1800,37432,Karachi,Crossover,Automatic,Diesel,3935935,Brown,t,2
19194,Kia,Lancer,2016,2000,62603,Karachi,MPV,Automatic,CNG,578221,White,f,4
19196,Toyota,City,2019,1300,65862,Faisalabad,Hatchback,Automatic,CNG,2405676,Brown,t,2
19197,Suzuki,Alto,2015,660,197806,Peshawar,Pickup,Automatic,Hybrid,3517651,White,t,3
19198,Toyota,City,2016,2400,154705,Quetta,MPV,Automatic,Diesel,2673545,Red,t,3
19199,Daihatsu,Alto,2010,2000,24051,Islamabad,Sedan,Automatic,Diesel,1482088,Blue,t,1
19204,Kia,Corolla,2011,2400,5857,Faisalabad,Pickup,Automatic,Diesel,2497737,White,t,3
19205,Suzuki,City,2019,1500,48791,Islamabad,Crossover,Automatic,Petrol,2413910,Red,t,3
19207,Mitsubishi,Sportage,2019,2000,132245,Multan,Hatchback,Manual,Hybrid,3738116,White,t,2
19208,Hyundai,Lancer,2006,2400,115938,Multan,Crossover,Manual,Diesel,4274023,Blue,t,2
19210,Daihatsu,Tucson,2014,1000,60586,Multan,SUV,Manual,Petrol,4940436,Green,t,2
19211,Daihatsu,Sportage,2014,660,58411,Lahore,Crossover,Manual,Hybrid,2738057,White,t,4
19212,Mitsubishi,Alto,2020,660,98230,Multan,Sedan,Automatic,Hybrid,1822950,Brown,t,3
19217,Daihatsu,Tucson,2023,1800,190978,Lahore,Crossover,Manual,Petrol,4353269,Black,t,1
19218,Hyundai,Mira,2014,2000,47980,Quetta,Sedan,Automatic,CNG,3037935,Brown,t,3
19219,Hyundai,Lancer,2014,1600,17305,Lahore,MPV,Manual,Petrol,2673943,Black,t,4
19221,Hyundai,Cultus,2009,1300,16261,Multan,Pickup,Manual,Petrol,3995874,Red,t,3
19222,Suzuki,Cultus,2010,660,85709,Karachi,Hatchback,Manual,Diesel,3330688,Brown,t,1
19223,Kia,Lancer,2011,1800,182098,Islamabad,Pickup,Manual,Hybrid,2361850,Green,t,1
19164,Daihatsu,Tucson,2015,2400,,Multan,Pickup,Manual,Hybrid,2226044,Red,t,3
19201,Mitsubishi,Sportage,2014,1600,,Peshawar,Hatchback,Manual,Diesel,3678280,Green,t,2
19170,Honda,Corolla,2006,660,19907,,SUV,Automatic,CNG,549412,White,t,4
19173,Daihatsu,Cultus,2009,2000,113160,,Hatchback,Automatic,CNG,4571740,White,f,4
19214,Suzuki,Civic,2014,2000,63203,,Sedan,Automatic,Petrol,850977,Grey,t,4
19160,Mitsubishi,Sportage,1950,800,87283,Quetta,Pickup,Automatic,Petrol,1184768,Red,t,1
19165,Mitsubishi,City,2099,1500,86666,Islamabad,Sedan,Manual,Petrol,1260199,Blue,t,4
19171,Daihatsu,Lancer,2011,1000,146175,Quetta,Hatchback,Manual,deisel,4684068,Green,t,3
19202,Hyundai,Alto,1800,1600,51136,Faisalabad,Sedan,Manual,Diesel,3893967,Silver,t,2
19179,Hyundai,Mira,2010,1500,107051,Karachi,Pickup,Automatic,CNG,-1410083,Brown,t,3
19180,Toyota,Lancer,2011,800,121463,Peshawar,SUV,Manual,Hybrid,-4286065,White,t,2
19215,Honda,Sportage,2010,25847,61737,Karachi,Crossover,Manual,Hybrid,4124693,Black,t,4
19166,Suzuki,City,2005,660,196822,Faisalabad,Crossover,Manuall,Hybrid,2723769,Grey,t,1
19195,Honda,Mira,2019,660,150552,Peshawar,SUV,AUTO,CNG,4656856,White,t,3
19203,Mitsubishi,Civic,2013,1500,169559,Islamabad,Crossover,Manuall,Hybrid,3650099,Grey,t,2
19206,Mitsubishi,Corolla,2014,1600,150354,Islamabad,MPV,MANUAL ,CNG,3887803,Brown,t,3
19191,Kia,Lancer,2035,2000,172056,Lahore,Hatchback,AUTO,Petrol,3443214,White,t,3
19200,Mitsubishi,Tucson,2009,1300,194198,Multan,Hatchback,Manual,deisel,4931445,Silver,t,1
19213,Hyundai,Civic,2013,1300,89604,Quetta,Crossover,Manual,Gas,505873,Silver,t,3
19224,Toyota,Sportage,2019,2400,44518,Peshawar,Sedan,Automatic,Diesel,2381639,Silver,t,2
19225,Kia,Cultus,2012,1500,155711,Peshawar,MPV,Automatic,Petrol,4999039,Green,t,1
19226,Honda,Alto,2018,2400,178442,Peshawar,SUV,Manual,Petrol,1695999,Grey,t,2
19227,Mitsubishi,Corolla,2016,2400,91628,Peshawar,Crossover,Manual,CNG,511089,Silver,t,3
19229,Kia,Corolla,2014,1000,12955,Faisalabad,Hatchback,Automatic,CNG,538372,Blue,t,4
19230,Mitsubishi,Lancer,2009,1300,178223,Peshawar,Hatchback,Manual,Petrol,3609558,Red,t,4
19232,Hyundai,Mira,2010,1500,112081,Faisalabad,Hatchback,Manual,CNG,2903302,White,t,3
19233,Hyundai,City,2009,1800,168186,Multan,SUV,Manual,CNG,1698986,Grey,t,3
19234,Daihatsu,City,2023,2400,144400,Karachi,Pickup,Automatic,Hybrid,2933801,Green,t,4
19236,Toyota,Alto,2019,2000,140668,Quetta,MPV,Automatic,Diesel,3246092,Grey,t,4
19237,Suzuki,City,2020,1600,142704,Peshawar,SUV,Automatic,Diesel,961254,Blue,t,2
19238,Daihatsu,Cultus,2017,800,33047,Multan,MPV,Manual,Hybrid,4154745,Blue,t,4
19243,Honda,Corolla,2008,1800,143728,Quetta,MPV,Automatic,Petrol,4130844,Black,t,3
19244,Toyota,Tucson,2022,1000,89302,Faisalabad,SUV,Manual,Petrol,3692052,White,t,3
19246,Mitsubishi,Alto,2020,1000,27324,Quetta,Crossover,Manual,Diesel,4279646,Blue,t,3
19247,Hyundai,Corolla,2020,1000,46919,Karachi,Crossover,Automatic,CNG,1468850,Grey,t,3
19248,Mitsubishi,Civic,2012,1300,93062,Lahore,MPV,Manual,Hybrid,3262470,Silver,t,3
19249,Hyundai,Corolla,2021,1800,81523,Faisalabad,Hatchback,Manual,Diesel,1761608,Brown,t,2
19250,Kia,Corolla,2019,1600,77326,Lahore,Hatchback,Automatic,Petrol,2941591,Brown,t,2
19251,Daihatsu,Tucson,2019,2400,45231,Karachi,MPV,Manual,Petrol,4952638,Red,t,2
19254,Suzuki,Corolla,2013,2000,162226,Multan,Pickup,Automatic,Diesel,1392586,Black,t,4
19255,Honda,Tucson,2020,2000,114811,Peshawar,Hatchback,Manual,Hybrid,937310,White,t,3
19256,Suzuki,Cultus,2013,2400,148053,Faisalabad,SUV,Automatic,Petrol,3934711,Red,t,1
19257,Toyota,Lancer,2022,800,58273,Faisalabad,Crossover,Automatic,CNG,2507148,Grey,t,3
19258,Daihatsu,Sportage,2008,1300,199557,Karachi,Sedan,Automatic,Diesel,3948505,Silver,t,4
19259,Daihatsu,Lancer,2009,1000,194218,Faisalabad,Crossover,Automatic,Petrol,2168633,Green,t,3
19260,Toyota,Mira,2021,800,141708,Faisalabad,MPV,Manual,Petrol,2843511,Green,t,3
19261,Daihatsu,Alto,2007,2000,102215,Quetta,Hatchback,Automatic,Petrol,1747132,Black,t,1
19262,Honda,City,2012,1300,98326,Karachi,SUV,Manual,CNG,2005903,Green,f,4
19263,Suzuki,Cultus,2005,660,65006,Faisalabad,Pickup,Manual,Diesel,1447672,Silver,t,2
19264,Honda,Cultus,2015,2400,19261,Karachi,SUV,Manual,Diesel,4118321,Red,t,2
19265,Suzuki,Sportage,2021,2000,78968,Lahore,Hatchback,Automatic,Hybrid,3819210,Grey,f,4
19266,Mitsubishi,Corolla,2011,2000,82320,Quetta,Crossover,Manual,Hybrid,3676131,White,t,3
19267,Daihatsu,Civic,2008,1600,35346,Karachi,Hatchback,Manual,Hybrid,3570646,Silver,t,4
19270,Hyundai,Tucson,2023,1600,74322,Multan,MPV,Manual,CNG,3665104,Green,t,4
19271,Hyundai,Alto,2016,2400,156685,Faisalabad,Sedan,Automatic,CNG,1782886,Green,t,2
19273,Hyundai,City,2007,1800,179745,Lahore,Pickup,Automatic,Petrol,2472230,Green,t,4
19275,Toyota,Sportage,2020,2000,54402,Multan,Crossover,Manual,CNG,3653992,Brown,t,3
19276,Daihatsu,City,2019,1800,59072,Peshawar,Hatchback,Manual,CNG,1655779,Silver,t,3
19277,Toyota,Tucson,2017,1500,34565,Lahore,Crossover,Automatic,Hybrid,786380,Red,t,2
19281,Hyundai,Alto,2018,1300,151973,Islamabad,Crossover,Automatic,CNG,541659,Green,t,1
19282,Toyota,Cultus,2010,1600,17119,Peshawar,Pickup,Manual,CNG,4374046,Silver,t,4
19284,Daihatsu,City,2016,800,52443,Quetta,Crossover,Manual,Hybrid,2408908,Silver,t,1
19285,Kia,Alto,2023,1800,19833,Karachi,MPV,Automatic,Petrol,2276663,Red,f,3
19286,Honda,Civic,2017,1800,151780,Faisalabad,MPV,Automatic,Diesel,3848035,Brown,t,1
19287,Daihatsu,Corolla,2011,1600,141011,Peshawar,MPV,Manual,CNG,971219,Blue,t,3
19288,Kia,Alto,2020,800,168037,Peshawar,MPV,Automatic,Diesel,3940462,Black,t,3
19290,Daihatsu,Corolla,2005,1300,24324,Karachi,Sedan,Manual,Petrol,4549026,Green,t,2
19252,Honda,Civic,2014,1000,,Lahore,SUV,Manual,Diesel,1228712,Brown,t,3
19279,Toyota,Sportage,2010,2400,,Islamabad,MPV,Manual,CNG,538012,Red,t,1
19280,Daihatsu,Cultus,2011,660,,Karachi,SUV,Automatic,Diesel,2056211,White,f,1
19283,Daihatsu,Mira,2019,800,,Karachi,MPV,Automatic,Petrol,2698726,White,t,3
19241,Hyundai,Alto,1800,1600,81113,Lahore,SUV,Automatic,CNG,1711398,Brown,t,3
19268,Toyota,City,1950,2000,64836,Quetta,Pickup,Automatic,CNG,4139960,Black,t,2
19274,Toyota,Lancer,2035,800,196567,Faisalabad,Crossover,Automatic,Hybrid,2589595,Red,t,4
19239,Mitsubishi,Civic,2005,1300,135953,Peshawar,Hatchback,Manual,Petrol,-3447204,Green,t,2
19228,Mitsubishi,Corolla,2019,12462,63552,Peshawar,MPV,Automatic,Hybrid,2482694,Green,t,1
19245,Hyundai,Tucson,2013,55851,190567,Multan,MPV,Manual,Petrol,3566186,Grey,t,2
19289,Mitsubishi,Corolla,2019,57310,29104,Faisalabad,Sedan,Automatic,Hybrid,3691164,Blue,f,3
19278,Toyota,Cultus,2020,1600,74913,Quetta,Crossover,AUTO,CNG,4332608,Red,t,1
19253,Hyundai,Sportage,2009,1600,148994,Peshawar,Hatchback,Manual,PETROL,925649,Grey,t,1
19240,Toyota,Corolla,2013,1300,,Karachi,Sedan,Manual,deisel,2855398,Grey,t,1
19242,Kia,City,2022,57705,204127,Multan,MPV,Automatic,Gazoline,2423818,Grey,f,4
19269,Daihatsu,City,2012,46460,37376,Karachi,SUV,Manual,PETROL,4618593,White,t,2
19293,Hyundai,Sportage,2013,1500,73303,Peshawar,Sedan,Manual,Hybrid,1493002,Brown,f,2
19294,Daihatsu,Cultus,2022,2400,32212,Peshawar,Crossover,Manual,Diesel,4842331,Green,t,2
19295,Honda,Sportage,2006,2000,196721,Peshawar,MPV,Automatic,CNG,1083114,Green,t,3
19297,Suzuki,Lancer,2008,1800,17553,Lahore,Pickup,Manual,Petrol,3477020,Red,t,3
19300,Mitsubishi,Mira,2021,1000,30973,Faisalabad,MPV,Automatic,Diesel,3746107,Blue,t,3
19301,Suzuki,Lancer,2016,1300,161117,Islamabad,SUV,Automatic,Hybrid,2249905,Red,t,2
19303,Toyota,Sportage,2016,1600,157966,Karachi,Sedan,Automatic,Petrol,4635427,White,f,2
19304,Suzuki,City,2023,800,39970,Islamabad,Pickup,Manual,Petrol,2221280,Silver,t,3
19308,Suzuki,Corolla,2021,800,23083,Lahore,Hatchback,Manual,Petrol,523035,Red,t,4
19309,Hyundai,Sportage,2019,2400,174723,Multan,Pickup,Manual,Petrol,4105599,Blue,t,2
19311,Honda,Corolla,2010,1500,82859,Faisalabad,Pickup,Automatic,Diesel,3951997,Grey,t,1
19313,Kia,Cultus,2011,1600,152723,Peshawar,Pickup,Automatic,Diesel,1549347,Green,t,4
19315,Mitsubishi,Alto,2023,800,49739,Peshawar,SUV,Manual,Diesel,4191234,Silver,t,4
19316,Suzuki,Corolla,2016,2400,46388,Peshawar,Sedan,Manual,CNG,4440401,Brown,t,1
19317,Suzuki,Sportage,2008,1600,48018,Peshawar,SUV,Automatic,Petrol,3025797,Blue,t,2
19320,Mitsubishi,Cultus,2020,1800,168368,Karachi,Pickup,Manual,Diesel,1444881,Black,t,1
19322,Kia,Corolla,2008,2000,80809,Karachi,SUV,Manual,CNG,2679510,Grey,t,3
19323,Suzuki,City,2008,1600,163232,Lahore,Sedan,Manual,Diesel,3230311,Green,t,2
19325,Suzuki,Lancer,2013,1300,72304,Islamabad,Hatchback,Automatic,Hybrid,2573379,Silver,t,1
19327,Kia,Corolla,2010,660,105299,Faisalabad,Pickup,Automatic,Diesel,3640337,Blue,t,2
19328,Kia,Alto,2012,2000,39399,Karachi,Sedan,Manual,Hybrid,4746419,Silver,t,1
19330,Daihatsu,Mira,2010,1500,109118,Peshawar,SUV,Manual,Diesel,4927405,White,t,3
19331,Honda,Civic,2017,800,36084,Multan,Crossover,Manual,Petrol,4745634,Brown,t,3
19332,Honda,Tucson,2007,2400,142427,Multan,Sedan,Automatic,CNG,4777483,Green,t,3
19334,Mitsubishi,Civic,2010,1600,177820,Lahore,SUV,Automatic,Hybrid,3546202,Red,t,1
19335,Kia,Tucson,2023,2400,39845,Lahore,MPV,Automatic,Diesel,3268530,White,t,4
19336,Suzuki,City,2015,2400,127660,Islamabad,Hatchback,Manual,Diesel,4344354,Brown,t,3
19337,Daihatsu,Corolla,2016,2400,146946,Karachi,Pickup,Automatic,CNG,1344993,Red,t,2
19338,Daihatsu,Cultus,2013,1800,179786,Islamabad,Sedan,Automatic,Hybrid,4724978,Black,t,3
19339,Kia,Alto,2008,800,174593,Lahore,Crossover,Manual,Diesel,4346685,Brown,t,4
19340,Kia,Lancer,2017,1800,50054,Faisalabad,Sedan,Automatic,Hybrid,884799,White,t,2
19341,Daihatsu,Sportage,2011,1500,105642,Islamabad,Sedan,Manual,Hybrid,1934672,Red,f,4
19343,Daihatsu,Tucson,2023,1600,121711,Quetta,MPV,Automatic,CNG,4429549,Green,t,1
19345,Daihatsu,Mira,2012,1000,163007,Quetta,Crossover,Automatic,Hybrid,1421777,White,t,2
19346,Suzuki,City,2006,1300,104798,Multan,Crossover,Manual,Diesel,3090380,Grey,t,4
19348,Mitsubishi,Sportage,2015,1300,71941,Islamabad,Sedan,Manual,Diesel,2844844,Blue,t,4
19349,Honda,Cultus,2020,800,113823,Islamabad,Pickup,Automatic,Petrol,1587256,Silver,t,4
19350,Daihatsu,Tucson,2019,1800,153555,Peshawar,MPV,Automatic,Diesel,4613584,Red,t,1
19352,Suzuki,Tucson,2017,800,55278,Quetta,MPV,Manual,CNG,3807509,Grey,t,2
19353,Daihatsu,Sportage,2011,1500,124773,Lahore,Crossover,Manual,Petrol,2371483,Green,t,1
19354,Mitsubishi,Corolla,2008,1300,5261,Islamabad,Sedan,Automatic,CNG,3228121,Silver,t,1
19356,Daihatsu,Mira,2014,1000,31134,Multan,Crossover,Automatic,Hybrid,4180213,Green,t,4
19359,Kia,City,2010,2000,78619,Lahore,Crossover,Automatic,Hybrid,3926370,Brown,t,2
19360,Honda,Civic,2006,800,104904,Multan,Crossover,Automatic,Hybrid,1847725,White,t,1
19299,Kia,Civic,2019,660,,Islamabad,SUV,Manual,Petrol,3347887,Silver,t,2
19306,Kia,Tucson,2014,1500,,Quetta,Hatchback,Automatic,Diesel,1187491,Silver,t,4
19307,Hyundai,Cultus,2018,800,,Islamabad,SUV,Manual,Diesel,3930995,Green,t,2
19318,Suzuki,Tucson,2016,660,,Quetta,Sedan,Automatic,CNG,4079047,Black,t,1
19342,Kia,Cultus,2022,1600,,Quetta,Crossover,Manual,Diesel,1464143,Red,t,4
19312,Kia,Cultus,2010,2400,38042,,Hatchback,Automatic,Hybrid,3300600,White,t,4
19321,Mitsubishi,Cultus,2099,1300,163522,Faisalabad,MPV,Manual,CNG,4928735,Grey,t,1
19326,Daihatsu,Corolla,2017,1600,86667,Multan,SUV,Manuall,Petrol,657580,Silver,t,3
19324,Suzuki,Corolla,2011,2000,136311,Lahore,Pickup,Automatic,Hybrid,-598400,Red,f,4
19361,Honda,Tucson,2019,1000,149157,Lahore,MPV,Automatic,Hybrid,-1342442,Red,t,3
